lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania
LD-01350,09/07/2026 06:19,Meta Ads,EMP-02,PV-006,B. Giraldo Cardona,3506035269,brayan.giraldo73@gmail.com,B/quilla,HERO DASH 110,Cotización enviada,2026-09-08T12:19:00,Feria de Motos 2026
LD-01351,2026-08-19 07:48:00,WhatsApp,EMP-01,PV-005,Erika Arias Pérez,3125751550,erika.arias56@hotmail.com,Medellín,AKT  TTR 200,En proceso,2026-08-20T07:48:00,Remate Modelos 2025
LD-01352,2026-08-21 10:59:00,META ADS,EMP-02,PV-010,Katherine Torres Giraldo, 3054754364 ,,Monteria,Bajaj Boxer CT 100,Cotización enviada,08/21/2026 22:59,
LD-01353,23/08/2026 06:39,Formulario Web,EMP-03,PV-013,  Katherine Restrepo Mosquera  ,573223242028,katherine.restrepo70@gmail.com,Bogota DC,CB 190R,Contactado,08/23/2026 10:39,
LD-01354,2026-09-08 18:39:00,Meta Ads,EMP-02,PV-007,  María Fernanda Muñoz Muñoz  ,+57 304 6855024,,Soledad,Suzuki GN 125 2026,En proceso,08/09/2026 22:39,Retoma tu moto
LD-01355,2026-08-31 04:35:00,WhatsApp,EMP-02,PV-010,Yuliana Hernández Agudelo,3178485900,,Montería,Bajaj  Pulsar NS 125,Descartado,,Agosto Cero Cuotas
LD-01356,28/08/2026 00:37,Meta Ads,EMP-02,PV-010,KATHERINE ZAPATA AGUDELO,+57 321 3127707,katherine.zapata7@gmail.com,Monteria,Bajaj Discover 125 2026,No contesta,29/08/2026 00:37,
LD-01357,2026-08-15T01:51:00,Meta Ads,EMP-01,PV-001,CARLOS MARIO BETANCUR CARDONA, 3164052844 ,carlos.betancur69@gmail.com,Medellín,Xpulse 200,Contactado,2026-08-18 01:51:00,Remate Modelos 2025
LD-01358,14/08/2026 15:11,WhatsApp,EMP-02,PV-007,Claudia Patricia Bedoya Castaño,573184027450,claudia.bedoya59@hotmail.com,Soledad,Bajaj Discover 125,Cotización enviada,2026-08-15 15:11:00,Agosto Cero Cuotas
LD-01359,2026-08-10 19:43:00,meta ads,EMP-02,PV-006,Cristian Correa Londoño,3507350999,,barranquilla,Bajaj Pulsar RS 200,Cotización enviada,2026-08-11 19:43:00,Prima Extra
LD-01360,03/08/2026 17:22,formulario web,EMP-02,PV-007,ADRIANA FRANCO HERNÁNDEZ,3156894869,,SOLEDAD,SUZUKI GIXXER 150,sin gestion,,Retoma tu moto
LD-01361,09/08/2026 17:08,Meta Ads,EMP-01,PV-004,María Fernanda Cardona Escobar,314 144 9182,,Rio Negro,Bajaj Dominar 400,Sin gestión,,Feria de Motos 2026
LD-01362,09/08/2026 15:05,Meta Ads,EMP-03,PV-012,diana carolina correa hernandez,351 269 8569,,BOGOTA,hero dash 110,sin gestion,,Retoma tu moto
LD-01363,2026-08-08 21:09:00,WhatsApp,EMP-03,PV-015,Duván Muñoz Escobar,3144421346,duvan.munoz2@outlook.com,Soacha,Bajaj Dominar 400,En proceso,12-08-2026,Feria de Motos 2026
LD-01364,11-08-2026,meta ads,EMP-01,PV-004,  Natalia Mosquera Zapata  ,(320) 759-9017,natalia.mosquera1@yahoo.es,RIONEGRO,Hnda XR 150L,No contesta,11/08/2026 09:39,Prima Extra
LD-01365,2026-08-14 04:14:00,WhatsApp,EMP-01,PV-002,  Fabián Mosquera Agudelo  , 3183420203 ,fabian.mosquera82@outlook.com,Itagüí,Honda XRE 300,Descartado,2026-08-14 08:14:00,Feria de Motos 2026
LD-01366,2026-08-26 16:01:00,WhatsApp,EMP-01,PV-002,Freddy Herrera Cardona,(312) 348-8117,,Itagüí,Pulsar NS 160,Descartado,2026-08-28 16:01:00,Prima Extra
LD-01367,17/08/2026 16:32,Meta Ads,EMP-02,PV-006,Carlos Mario Arias Ospina,315 832 0724,carlos.arias76@yahoo.es,Barranquilla,Suzuki  V-Strom 250,Sin gestión,,
LD-01368,09/05/2026 16:29,Formulario Web,EMP-02,PV-008,JORGE IVÁN HERNÁNDEZ ESCOBAR,573508832936,,CARTAGENA,AKT Evo RS 150,En proceso,2026-09-06T10:29:00,Prima Extra
LD-01369,2026-09-03 02:19:00,WhatsApp,EMP-02,PV-007,  Paula Andrea Herrera Valencia  , 3506618391 ,paula.herrera91@yahoo.es,Soledad,honda cb 125f twister,Cotización enviada,2026-09-05 02:19:00,
LD-01370,25/08/2026 07:59,Meta Ads,EMP-01,PV-002,Freddy Londoño Zapata,(312) 830-7171,,ITAGUI,Bajaj,En proceso,2026-08-28 07:59:00,Agosto Cero Cuotas
LD-01371,01-09-2026,Meta Ads,EMP-02,PV-010,KATHERINE ARIAS GÓMEZ, 3110442798 ,,MONTERIA,suzuki gixxer 150,sin gestion,,
LD-01372,06/08/2026 20:37,WhatsApp,EMP-02,PV-008,Kevin Correa Gómez,300-236-0354,kevin.correa67@outlook.com,CARTAGENA,honda xre 300,En proceso,08/08/2026 02:37,Feria de Motos 2026
LD-01373,08-08-2026,Meta Ads,EMP-03,PV-013,Héctor Londoño Bedoya, 3185593264 ,hector.londono52@gmail.com,Bogotá D.C.,suzuki v-strom 250,En proceso,,Retoma tu moto
LD-01374,09/04/2026 09:38,WhatsApp,EMP-03,PV-015,Liliana Restrepo Franco,3048843613,,SOACHA,Bajaj Discover 125,Descartado,2026-09-04 11:38:00,
LD-01375,08/05/2026 23:21,WhatsApp,EMP-03,PV-015,Erika Muñoz Herrera,313 977 1847,,,A.K.T NKD 125,En proceso,2026-08-07 23:21:00,
LD-01376,01/09/2026 02:52,Formulario Web,EMP-03,PV-014,Sebastián Correa Giraldo,3186336381,,Bogotá D.C.,Suzuki,No contesta,2026-09-01T06:52:00,
LD-01377,2026-08-13T00:00:00,WhatsApp,EMP-01,PV-003,ÉDINSON MOSQUERA GÓMEZ, 3203460673 ,edinson.mosquera14@gmail.com,BELLO,Bajaj,Contactado,2026-08-13 06:00:00,
LD-01378,2026-08-16T00:46:00,WhatsApp,EMP-01,PV-002,  Freddy Agudelo Quintero  ,+57 304 9759749,freddy.agudelo24@yahoo.es,Itagüí,Honda Dio,Cotización enviada,08/16/2026 01:46,Remate Modelos 2025
LD-01379,12/08/2026 01:42,whatsapp,EMP-02,PV-009,Claudia Patricia Cardona Salazar,3121442643,claudia.cardona76@hotmail.com,Sta Marta,,No contesta,08/13/2026 01:42,Remate Modelos 2025
LD-01380,04-09-2026,Meta Ads,EMP-02,PV-007,Julián Cardona Torres,312 913 1024,julian.cardona99@gmail.com,Soledad,Honda Navi,En proceso,09/04/2026 05:08,Prima Extra
LD-01381,2026-08-02 18:10:00,whatsapp,EMP-02,PV-009,N. Mosquera Restrepo,3163893482,natalia.mosquera21@outlook.com,Santa Marta,honda navi,Sin gestión,,
LD-01382,03-08-2026,Meta Ads,EMP-01,PV-002,ESTEFANÍA MUÑOZ OSPINA,3017785441,estefania.munoz3@outlook.com,ITAGUI,Hero Eco,Descartado,03/08/2026 17:21,Feria de Motos 2026
LD-01383,07/09/2026 04:52,Meta Ads,EMP-01,PV-003,ALEXANDER ARIAS CORREA,3004651858,alexander.arias86@outlook.com,BELLO,honda xre 300,Sin gestión,,Remate Modelos 2025
LD-01384,06/08/2026 08:08,WhatsApp,EMP-01,PV-002,Carlos Hernández,+57 316 5778889,carlos.hernandez31@outlook.com,Itagüí,HONDA XRE 300,Sin gestión,,Remate Modelos 2025
LD-01385,2026-08-24 13:34:00,META ADS,EMP-02,PV-007,MARCELA GÓMEZ GÓMEZ,3029899346,,SOLEDAD,AKT TTR 200,Contactado,25-08-2026,Remate Modelos 2025
LD-01386,2026-08-03 04:25:00,Meta Ads,EMP-01,PV-001,Alexander Restrepo Muñoz,3148568367,,medellin,Honda Dio 110,Contactado,08/03/2026 08:25,
LD-01387,2026-09-02 04:15:00,WHATSAPP,EMP-02,PV-006,Édinson Arias Bedoya,322 490 6054,edinson.arias85@gmail.com,B/quilla,Honda XRE 300,Cotización enviada,2026-09-02 05:15:00,Feria de Motos 2026
LD-01388,2026-08-27 03:35:00,whatsapp,EMP-02,PV-006,Mónica Valencia Escobar,3114704514,monica.valencia37@yahoo.es,BARRANQUILLA,suzuki gixxer 150,contactado,27/08/2026 15:35,Feria de Motos 2026
LD-01389,2026-08-23T19:22:00,WhatsApp,EMP-01,PV-005,Alexander Agudelo Osorio,3130474869,,Medellín,honda xre 300,Cotización enviada,2026-08-24 07:22:00,Prima Extra
LD-01390,04-09-2026,WhatsApp,EMP-03,PV-011,Liliana Pérez,315 642 5808,liliana.perez98@gmail.com,BOGOTA,Eco Deluxe 100,Contactado,04/09/2026 11:48,Remate Modelos 2025
LD-01391,2026-08-05 07:15:00,Meta Ads,EMP-03,PV-014,Luisa Londoño,+57 311 0018694,,Bogota DC,SUZUKI BEST 125,Cotización enviada,05/08/2026 13:15,Prima Extra
LD-01392,2026-09-07 04:36:00,WhatsApp,EMP-03,PV-013,Erika Hernández Hernández,321-384-4252,erika.hernandez76@outlook.com,bogotá,TTR 200,No contesta,07-09-2026,Agosto Cero Cuotas
LD-01393,2026-09-09 00:39:00,WhatsApp,EMP-02,PV-007,  Édinson Restrepo Rodríguez  ,573040599310,,Soledad,akt evo rs 150,No contesta,,Feria de Motos 2026
LD-01394,28/08/2026 16:29,Formulario Web,EMP-01,PV-004,Erika Londoño Ramírez,3024668422,,Rio Negro,Honda XRE 300,Cotización enviada,29-08-2026,Prima Extra
LD-01395,25/08/2026 12:18,Meta Ads,EMP-01,PV-004,Wilmar Rodríguez Ramírez,573045469302,wilmar.rodriguez70@gmail.com,RIONEGRO,suzuki gixxer 150,Cotización enviada,,Agosto Cero Cuotas
LD-01396,09/03/2026 19:08,Meta Ads,EMP-02,PV-006,Estefanía Agudelo Giraldo, 3232073956 ,,Barranquilla,Hero Dash 110,Cotización enviada,2026-09-07T19:08:00,
LD-01397,2026-08-15 11:48:00,Meta Ads,EMP-03,PV-011,Sebastián Valencia Escobar,573023543651,sebastian.valencia56@yahoo.es,Bogotá,Honda CB 125F Twister,Sin gestión,,Retoma tu moto
LD-01398,2026-08-02 18:52:00,WhatsApp,EMP-02,PV-010,Sandra Salazar,3046681507,,Monteria,AKT TTR 200,En proceso,2026-08-06T18:52:00,
LD-01399,2026-09-04 12:09:00,FORMULARIO WEB,EMP-01,PV-003,Óscar David Vargas Jiménez,322 593 8803,,Bello,bajaj pulsar rs 200,Descartado,04/09/2026 14:09,Agosto Cero Cuotas
LD-01400,2026-08-27 14:56:00,Meta Ads,EMP-01,PV-001,Katherine Franco Vargas,304 979 0048,,MEDELLIN,Honda  Navi,Sin gestión,,Retoma tu moto
LD-01401,2026-08-10 03:41:00,WhatsApp,EMP-03,PV-014,María Fernanda Betancur Agudelo,(318) 733-4520,maria.betancur22@gmail.com,Bogotá,Suzuki GN 125,contactado,2026-08-11T09:41:00,Agosto Cero Cuotas
LD-01402,2026-08-06 05:28:00,Formulario Web,EMP-01,PV-004,  Julián Quintero Rodríguez  ,(351) 925-4801,,Rionegro,AKT TTR 200,sin gestion,,Feria de Motos 2026
LD-01403,2026-08-09T20:39:00,Meta Ads,EMP-01,PV-004,Paula Andrea Torres Zapata,351 944 6980,paula.torres38@hotmail.com,Rionegro,Honda CB 190R,no contesta,13-08-2026,
LD-01404,2026-09-05 20:51:00,Meta Ads,EMP-03,PV-012,NELSON AGUDELO HERNÁNDEZ,3048565394,nelson.agudelo39@hotmail.com,bogotá,AKT NKD 125,Descartado,05/09/2026 21:51,Feria de Motos 2026
LD-01405,2026-08-31 12:19:00,meta ads,EMP-02,PV-007,VANESSA CASTAÑO JIMÉNEZ,3203602723,vanessa.castano46@hotmail.com,,hero eco deluxe 100,En proceso,01-09-2026,
LD-01406,2026-08-14 04:05:00,WhatsApp,EMP-02,PV-008,Leidy Johana Betancur Pérez,573113795953,leidy.betancur87@yahoo.es,CARTAGENA,AKT NKD,SIN GESTION,,Prima Extra
LD-01407,2026-09-08 08:10:00,WhatsApp,EMP-03,PV-011,Mónica Quintero Mosquera,573137641683,monica.quintero34@yahoo.es,Bogota DC,hero dash 110,Sin gestión,,Remate Modelos 2025
LD-01408,02-09-2026,Formulario Web,EMP-03,PV-014,Diana Carolina Osorio Osorio,+57 314 5395860,,bogotá,Suzuky V-Strom 250,contactado,2026-09-05 13:55:00,
LD-01409,2026-09-03 07:56:00,Meta Ads,EMP-03,PV-011,DIANA CAROLINA SALAZAR JIMÉNEZ, 3211289756 ,diana.salazar52@outlook.com,Bogota DC,AKT Evo RS 150 2026,En proceso,2026-09-04T01:56:00,Retoma tu moto
LD-01410,2026-08-26 02:43:00,meta ads,EMP-01,PV-005,marcela ramirez giraldo,+57 302 8382927,,medellin,Hero Xpulse 200,no contesta,08/26/2026 20:43,Feria de Motos 2026
LD-01411,2026-08-03 00:58:00,WhatsApp,EMP-03,PV-012,Adriana Correa Torres,(315) 834-3002,,Bogota,SUZUKI V-STROM 250,En proceso,2026-08-05T00:58:00,Feria de Motos 2026
LD-01412,16/08/2026 07:35,WhatsApp,EMP-03,PV-015,WILMAR VARGAS HERRERA,314 271 5536,,SOACHA,Honda Dio 110 2026,En proceso,16/08/2026 19:35,
LD-01413,02-08-2026,WhatsApp,EMP-03,PV-011,Jorge Iván Torres Agudelo,317 990 5014,jorge.torres6@outlook.com,BOGOTA,Suzuki Gixxer 150,SIN GESTION,,Retoma tu moto
LD-01414,08/28/2026 16:49,WhatsApp,EMP-03,PV-013,ERIKA GIRALDO CARDONA,3157129815,,Bogota,GN 125,Cotización enviada,08/28/2026 22:49,Remate Modelos 2025
LD-01415,04/08/2026 20:51,WhatsApp,EMP-02,PV-008,Marcela Salazar Cardona,573048897722,,Cartagena de Indias,Honda XR 150L 2026,En proceso,05-08-2026,Feria de Motos 2026
LD-01416,2026-09-09T16:22:00,Meta Ads,EMP-01,PV-004,Leidy Johana Mosquera Restrepo,301 852 0844,,RIONEGRO,BAJAJ PULSAR NS 125,En proceso,2026-09-09 20:22:00,Remate Modelos 2025
LD-01417,14/08/2026 04:41,WhatsApp,EMP-01,PV-001,Yuliana Torres Cardona,3140340753,,Medellín,Suzuki  V-Strom 250,Contactado,2026-08-14 22:41:00,Remate Modelos 2025
LD-01418,02/09/2026 06:44,Formulario Web,EMP-03,PV-011,Paula Andrea Torres Vargas, 3049638395 ,,bogotá,,Descartado,05/09/2026 06:44,Feria de Motos 2026
LD-01419,18/08/2026 19:07,WhatsApp,EMP-02,PV-008,Yesenia Betancur Franco,573185268171,,CARTAGENA,Hero Hunk 160R,Sin gestión,,Remate Modelos 2025
LD-01420,2026-08-21 02:17:00,WhatsApp,EMP-01,PV-003,  Natalia Arias Salazar  ,3045238505,,Bello,BAJAJ DOMINAR 400,Contactado,2026-08-21T04:17:00,
LD-01421,18-08-2026,Meta Ads,EMP-01,PV-001,WILMAR PÉREZ MUÑOZ,3022809320,,Medellín ,HERO DASH 110,Contactado,2026-08-18 18:52:00,
LD-01422,2026-08-19 15:01:00,WHATSAPP,EMP-01,PV-005,Kevin Bedoya Escobar, 3136835970 ,,Medellín,suzuki best 125,Sin gestión,,Remate Modelos 2025
LD-01423,31-08-2026,formulario web,EMP-03,PV-011,María Fernanda Restrepo Cardona,+57 323 8712776,maria.restrepo15@yahoo.es,Bogotá,Honda,Sin gestión,,Feria de Motos 2026
LD-01424,08/21/2026 17:38,meta ads,EMP-01,PV-004,  Sandra Milena Quintero Valencia  ,311-661-3083,,Rionegro,Suzuki V-Strom 250,Descartado,2026-08-22 11:38:00,Agosto Cero Cuotas
LD-01425,2026-09-05T10:57:00,whatsapp,EMP-02,PV-009,Andrés Felipe Rodríguez Zapata,315 772 8566,andres.rodriguez3@hotmail.com,Sta Marta,Bajaj  Discover 125,Contactado,2026-09-05T16:57:00,Prima Extra
LD-01426,28-08-2026,Formulario Web,EMP-03,PV-013,ESTEFANÍA RESTREPO BEDOYA,3122281291,,bogotá,HONDA CB 125F TWISTER,Contactado,08/28/2026 17:46,Prima Extra
LD-01427,02/08/2026 16:15,WhatsApp,EMP-03,PV-012,DIANA CAROLINA SALAZAR BETANCUR,3187567630,,Bogota,Hero Dash,no contesta,08/02/2026 18:15,Prima Extra
LD-01428,08/09/2026 01:36,Meta Ads,EMP-03,PV-014,  Sebastián Osorio Bedoya  ,3175715959,,Bogotá,Bajaj Discover 125,Cotización enviada,2026-09-08 13:36:00,
LD-01429,2026-09-04 08:28:00,Meta Ads,EMP-03,PV-011,  Cristian Betancur Pérez  ,3208185520,cristian.betancur97@hotmail.com,Bogotá D.C.,suzuki best 125,Cotización enviada,2026-09-06 08:28:00,
LD-01430,25/08/2026 08:09,meta ads,EMP-01,PV-003,CARLOS MARIO OSORIO ESCOBAR,(315) 887-4268,,BELLO,Suzuki GN 125,Descartado,2026-08-26 14:09:00,Agosto Cero Cuotas
LD-01431,2026-08-01 07:04:00,Meta Ads,EMP-03,PV-014,CAMILO TORRES LONDOÑO,(301) 060-3999,,Bogotá D.C.,,Sin gestión,,Prima Extra
LD-01432,09-08-2026,WhatsApp,EMP-01,PV-005,Erika Gómez Agudelo,573134148334,,Medellín ,Suzuki Gixxer 150,En proceso,2026-08-10 05:19:00,Prima Extra
LD-01433,17/08/2026 01:35,WhatsApp,EMP-01,PV-003,  Andrés Felipe Escobar Osorio  ,301 706 9918,,BELLO,Hero Hunk 160R,sin gestion,,Retoma tu moto
LD-01434,2026-09-02T02:21:00,WhatsApp,EMP-02,PV-007,JUAN CARLOS CASTAÑO ESCOBAR,315-116-0484,juan.castano38@yahoo.es,Soledad,suzuki gn 125,En proceso,02-09-2026,
LD-01435,04/09/2026 04:43,Formulario Web,EMP-02,PV-008,  Angie Paola Franco Muñoz  ,(315) 320-9140,angie.franco89@hotmail.com,Cartagena,AKT NKD 125,sin gestion,,
LD-01436,13/08/2026 05:52,Formulario Web,EMP-02,PV-009,Natalia Quintero Castaño,+57 316 5587534,natalia.quintero62@gmail.com,Santa Marta,Bajaj Pulsar,No contesta,2026-08-14 11:52:00,Prima Extra
LD-01437,09/08/2026 08:58,WhatsApp,EMP-02,PV-009,  Luz Marina Castaño Londoño  ,3023906246,luz.castano78@outlook.com,SANTA MARTA,Suzuki V-Strom 250,Contactado,2026-08-12 08:58:00,Remate Modelos 2025
LD-01438,2026-08-06 14:14:00,formulario web,EMP-01,PV-005,L. Restrepo Londoño,3134174574,luisa.restrepo99@yahoo.es,medellin,Bajaj Boxer CT 100,Descartado,2026-08-06T18:14:00,
LD-01439,13/08/2026 00:56,Meta Ads,EMP-01,PV-003,Nelson Ramírez Rodríguez,312-481-9404,,Bello,Bajaj Discover 125,Sin gestión,,Agosto Cero Cuotas
LD-01440,2026-08-21 20:10:00,WhatsApp,EMP-02,PV-009,maria fernanda cardona castano,323 569 1722,maria.cardona22@outlook.com,Sta Marta,Bajaj Boxer CT 100,no contesta,25/08/2026 20:10,Feria de Motos 2026
LD-01441,2026-08-09 21:56:00,WhatsApp,EMP-03,PV-011,Mónica Vargas Jiménez, 3147640199 ,,BOGOTA,suzuki best 125,No contesta,08/10/2026 03:56,Remate Modelos 2025
LD-01442,2026-08-01 18:51:00,WhatsApp,EMP-01,PV-001,Andrés Felipe Restrepo Cardona, 3131753775 ,,Medellin,Hero Hunk 160R,No contesta,01/08/2026 22:51,Retoma tu moto
LD-01443,27/08/2026 17:01,Meta Ads,EMP-03,PV-013,  Andrés Felipe Betancur Herrera  ,311 416 3606,,Bogota,Hero Hunk 160R,Descartado,,Agosto Cero Cuotas
LD-01444,03-09-2026,WhatsApp,EMP-03,PV-015,Claudia Patricia Correa Zapata,318 808 5690,claudia.correa57@yahoo.es,SOACHA,Honda CB 125F Twister 2026,Cotización enviada,09/04/2026 18:47,
LD-01445,27-08-2026,WhatsApp,EMP-02,PV-006,  Cristian Herrera Hernández  ,3150738584,,BARRANQUILLA,Pulsar RS 200,Descartado,27-08-2026,Agosto Cero Cuotas
LD-01446,2026-08-29 06:14:00,META ADS,EMP-01,PV-002,JUAN CARLOS BEDOYA QUINTERO,300-378-0468,juan.bedoya91@hotmail.com,Itagui,AKT TTR,En proceso,09/02/2026 06:14,Feria de Motos 2026
LD-01447,08/03/2026 06:05,WhatsApp,EMP-02,PV-006,Héctor Herrera Ramírez,3138016898,,,Honda Dio 110,En proceso,2026-08-05T06:05:00,Remate Modelos 2025
LD-01448,12-08-2026,WhatsApp,EMP-03,PV-013,Freddy Zapata Zapata,301 419 3776,freddy.zapata48@hotmail.com,bogotá,Bajaj Pulsar RS 200,Sin gestión,,Remate Modelos 2025
LD-01449,04/09/2026 05:37,WhatsApp,EMP-03,PV-013,Andrés Felipe Ramírez Londoño,3221643180,andres.ramirez92@gmail.com,Bogota DC,AKT Dynamic R3 125,No contesta,2026-09-04T06:37:00,Retoma tu moto
LD-01450,2026-08-25 19:53:00,WhatsApp,EMP-01,PV-005,YULIANA AGUDELO VARGAS,3008305965,,Medellin,Hero Xpulse 200 2026,No contesta,2026-08-25 20:53:00,Feria de Motos 2026
LD-01451,13-08-2026,Formulario Web,EMP-03,PV-012,Duván Pérez Bedoya,3159813888,,BOGOTA,honda cb 125f twister,Descartado,14/08/2026 01:03,Agosto Cero Cuotas
LD-01452,2026-09-02 11:42:00,WhatsApp,EMP-01,PV-003,Yuliana Marín Pérez,573102213563,,Bello,Bajai Pulsar NS 125,En proceso,09/04/2026 11:42,Remate Modelos 2025
LD-01453,24/08/2026 05:59,Meta Ads,EMP-01,PV-004,  María Fernanda Zapata Ramírez  ,350 181 0499,,Rio Negro,Honda Dio,Sin gestión,,Prima Extra
LD-01454,2026-09-07 14:12:00,WhatsApp,EMP-03,PV-015,Katherine Salazar Osorio,312 998 9785,,SOACHA,akt nkd 125,SIN GESTION,,Feria de Motos 2026
LD-01455,08/17/2026 13:46,Meta Ads,EMP-03,PV-014,Paula Andrea Restrepo Correa,315 148 0280,paula.restrepo72@yahoo.es,bogotá,Bajaj Pulsar NS 125,sin gestion,,Retoma tu moto
LD-01456,13/08/2026 20:05,WhatsApp,EMP-02,PV-009,Cristian Arias Jiménez,573183390457,,,bajaj pulsar ns 125,Sin gestión,,Prima Extra
LD-01457,04/08/2026 07:49,WhatsApp,EMP-01,PV-002,FABIÁN OSORIO FRANCO,3204915519,,Itagui,Hero Hunk 160R 2026,Descartado,04/08/2026 13:49,Prima Extra
LD-01458,2026-08-29 14:57:00,WhatsApp,EMP-02,PV-006,Andrés Felipe Bedoya Ramírez,3170074670,,B/quilla,Hero Hunk 160R,Sin gestión,,
LD-01459,07-09-2026,WhatsApp,EMP-02,PV-007,Nelson Giraldo Salazar,3215898389,nelson.giraldo50@gmail.com,SOLEDAD,Honda CB 125F Twister 2026,Contactado,07-09-2026,Agosto Cero Cuotas
LD-01460,09/08/2026 01:51,whatsapp,EMP-03,PV-014,BRAYAN GÓMEZ BETANCUR,3055921688,,BOGOTA,honda navi,Contactado,10/08/2026 01:51,Remate Modelos 2025
LD-01461,24-08-2026,Meta Ads,EMP-01,PV-005,  Héctor Valencia Giraldo  ,314 489 6570,,Medellín,Suzuki Gixxer 150,Sin gestión,,Agosto Cero Cuotas
LD-01462,13-08-2026,WhatsApp,EMP-03,PV-015,JHON JAIRO QUINTERO PÉREZ,3019909496,,SOACHA,AKT TTR 200,En proceso,17/08/2026 22:15,Retoma tu moto
LD-01463,2026-08-17 02:59:00,WhatsApp,EMP-01,PV-005,JULIÁN ZAPATA RODRÍGUEZ,3146132028,julian.zapata59@outlook.com,Medellin,Suzuki Gixxer 150,no contesta,08/17/2026 08:59,Agosto Cero Cuotas
LD-01464,2026-08-08 03:22:00,Formulario Web,EMP-01,PV-004,JHON JAIRO VALENCIA BETANCUR,+57 315 9802019,jhon.valencia28@gmail.com,,Suzuki GN,Contactado,2026-08-09 09:22:00,Prima Extra
LD-01465,2026-08-22 07:14:00,WhatsApp,EMP-01,PV-004,Yuliana Franco Marín,(318) 023-2351,,Rio Negro,,no contesta,2026-08-25T07:14:00,Agosto Cero Cuotas
LD-01466,08-08-2026,Meta Ads,EMP-02,PV-008,Camilo Hernández Londoño,3501693501,camilo.hernandez87@hotmail.com,Cartagena de Indias,Bajaj Pulsar NS 160 2026,En proceso,,
LD-01467,2026-08-08 15:22:00,WhatsApp,EMP-03,PV-014,Édinson Castaño Pérez,3515323026,edinson.castano20@gmail.com,Bogotá D.C.,bajaj dominar 400,En proceso,09/08/2026 15:22,
LD-01468,04/09/2026 00:23,Formulario Web,EMP-02,PV-010,LUISA CARDONA CARDONA,350 744 1673,,MONTERIA,Heroo Eco Deluxe 100,Contactado,2026-09-04 04:23:00,
LD-01469,2026-08-15T06:13:00,Meta Ads,EMP-02,PV-007,Juan Carlos Bedoya Giraldo,573104811363,juan.bedoya74@outlook.com,,honda navi,Descartado,,Agosto Cero Cuotas
LD-01470,2026-08-10T17:27:00,Meta Ads,EMP-01,PV-001,Yuliana Escobar Herrera,320 145 4170,,MEDELLIN,Honda XR 150L,Contactado,11-08-2026,Prima Extra
LD-01471,28/08/2026 11:48,Meta Ads,EMP-01,PV-003,Paula Andrea Gómez Correa,3010977202,,BELLO,AKT NKD,No contesta,08/31/2026 11:48,Agosto Cero Cuotas
LD-01472,08/21/2026 18:07,WHATSAPP,EMP-02,PV-007,Héctor Muñoz Quintero,+57 322 6681968,,Soledad,TTR 200,Descartado,21/08/2026 20:07,Remate Modelos 2025
LD-01473,2026-08-23 16:41:00,Meta Ads,EMP-01,PV-001,Leidy Franco, 3005741545 ,leidy.franco55@outlook.com,MEDELLIN,Hero Xpulse 200,no contesta,24-08-2026,Prima Extra
LD-01474,2026-09-04 12:20:00,Meta Ads,EMP-03,PV-011,KATHERINE RESTREPO ESCOBAR,(314) 549-3741,,BOGOTA,honda cb 125f twister,Sin gestión,,Retoma tu moto
LD-01475,2026-08-26 08:35:00,WhatsApp,EMP-02,PV-006,Angie Paola Castaño Mosquera,316 381 2986,angie.castano36@yahoo.es,barranquilla,A.K.T NKD 125,No contesta,2026-08-27 08:35:00,Feria de Motos 2026
LD-01476,02-09-2026,WhatsApp,EMP-02,PV-008,Claudia Patricia Osorio Londoño,316 909 0558,claudia.osorio25@hotmail.com,CARTAGENA,bajaj dominar 400,Descartado,02/09/2026 20:46,Feria de Motos 2026
LD-01477,23/08/2026 22:09,WhatsApp,EMP-02,PV-009,Andrés Felipe Castaño Muñoz,3108789220,andres.castano11@gmail.com,Santa Marta,Bajaj Discover 125,En proceso,24/08/2026 04:09,
LD-01478,2026-08-17 13:54:00,WhatsApp,EMP-03,PV-012,LEIDY JOHANA CASTAÑO LONDOÑO,+57 302 7022682,leidy.castano85@hotmail.com,Bogota,Hero Dash,No contesta,2026-08-18 13:54:00,Feria de Motos 2026
LD-01479,2026-09-06 16:38:00,WhatsApp,EMP-01,PV-003,ADRIANA GIRALDO OSPINA,+57 305 7673156,,Bello,Hero Hunk 160R,Sin gestión,,Retoma tu moto
LD-01480,10-08-2026,WhatsApp,EMP-02,PV-010,  Brayan Agudelo Osorio  ,+57 315 6442205,brayan.agudelo58@outlook.com,Monteria,Xpulse 200,Contactado,10-08-2026,Remate Modelos 2025
LD-01481,23-08-2026,Meta Ads,EMP-01,PV-005,  Brayan Ramírez Cardona  ,+57 312 9936019,brayan.ramirez41@gmail.com,medellin,Suzuki Gixxer 150 2026,Cotización enviada,08/23/2026 14:48,
LD-01482,08-08-2026,WhatsApp,EMP-01,PV-002,Natalia Gómez Cardona,573122425031,natalia.gomez2@outlook.com,,Hero Dash 110 2026,No contesta,09-08-2026,Prima Extra
LD-01483,03-09-2026,WhatsApp,EMP-03,PV-014,Yuliana Giraldo Muñoz,+57 320 8435314,,Bogotá,Hero  Dash 110,Sin gestión,,
